participant_id,trial_number,group,task_type,input,response,true_output,rt,is_correct,submission_attempts,total_submissions,group_label,rt_seconds
sub_82b681bbefed,3,1,hybrid,IX = XII + IV,,['IX=XIII-IV'],240134,False,"[{'answer': 'IIX=XII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759345265541'}, 'time_from_start': 89676}, {'answer': 'IIX=XII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759345325242'}, 'time_from_start': 149377}]",2,Same Type (Group 1),240.134
sub_82b681bbefed,4,1,hybrid,VI = VI + I,VI=,['VI=VII-I'],240157,False,"[{'answer': 'VX=+-XVIV', 'is_correct': False, 'timestamp': {'$numberLong': '1759345674744'}, 'time_from_start': 207228}]",1,Same Type (Group 1),240.157
sub_82b681bbefed,5,1,hybrid,III = XI + IX,,['III=XII-IX'],240146,False,"[{'answer': 'III=XI+IX', 'is_correct': False, 'timestamp': {'$numberLong': '1759345821570'}, 'time_from_start': 111817}]",1,Same Type (Group 1),240.146
sub_db1a7a0e869f,1,1,hybrid,VI = VI + I,IV,['VI=VII-I'],243123,False,"[{'answer': 'V+I=VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759345513613'}, 'time_from_start': 68037}, {'answer': 'VI+I=VI+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759345609503'}, 'time_from_start': 163927}]",2,Same Type (Group 1),243.123
sub_db1a7a0e869f,2,1,hybrid,IX = XII + IV,,['IX=XIII-IV'],243119,False,"[{'answer': 'IX+IV=XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759345742216'}, 'time_from_start': 51278}, {'answer': 'VI+IX=XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759345918961'}, 'time_from_start': 228023}]",2,Same Type (Group 1),243.119
sub_db1a7a0e869f,3,1,hybrid,III = XI + IX,,['III=XII-IX'],240119,False,"[{'answer': 'XII-IX=II', 'is_correct': False, 'timestamp': {'$numberLong': '1759346166031'}, 'time_from_start': 230290}]",1,Same Type (Group 1),240.119
sub_db1a7a0e869f,4,1,hybrid,VII = XII + VI,,['VII=XIII-VI'],240120,False,"[{'answer': 'VI+VI=XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759346245077'}, 'time_from_start': 65729}, {'answer': 'XIII=VI+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759346294725'}, 'time_from_start': 115377}, {'answer': 'XII=IV+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759346389140'}, 'time_from_start': 209792}]",3,Same Type (Group 1),240.12
sub_db1a7a0e869f,5,1,hybrid,IV = VII + IV,,['IV=VIII-IV'],242126,False,"[{'answer': 'IV=VII-V', 'is_correct': False, 'timestamp': {'$numberLong': '1759346656052'}, 'time_from_start': 232186}]",1,Same Type (Group 1),242.126
sub_021ac9fef6d9,1,1,operator,VI = IV - II,VI=,['VI-IV=II'],240124,False,"[{'answer': 'VI=IV+II', 'is_correct': False, 'timestamp': {'$numberLong': '1759346696747'}, 'time_from_start': 110922}, {'answer': 'VI=IV+II', 'is_correct': False, 'timestamp': {'$numberLong': '1759346734903'}, 'time_from_start': 149078}, {'answer': 'VI=I-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759346800207'}, 'time_from_start': 214382}]",3,Same Type (Group 1),240.124
sub_021ac9fef6d9,2,1,operator,VII = III - IV,,['VII-III=IV'],240119,False,"[{'answer': 'VII=VIII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1759346882171'}, 'time_from_start': 51657}, {'answer': 'VII=VIII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1759346936861'}, 'time_from_start': 106347}, {'answer': 'VIII-I=VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759346997877'}, 'time_from_start': 167363}, {'answer': 'VII=XI-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759347053430'}, 'time_from_start': 222916}]",4,Same Type (Group 1),240.119
sub_021ac9fef6d9,3,1,operator,XIII = VII - VI,,['XIII-VII=VI'],240120,False,"[{'answer': 'XIII=VII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759347220742'}, 'time_from_start': 144378}, {'answer': 'XIII=VII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759347267398'}, 'time_from_start': 191034}]",2,Same Type (Group 1),240.12
sub_021ac9fef6d9,4,1,operator,X = VII - III,X,['X-VII=III'],240121,False,"[{'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759347423995'}, 'time_from_start': 104199}]",1,Same Type (Group 1),240.121
sub_021ac9fef6d9,5,1,operator,XIII = IX - IV,,['XIII-IX=IV'],240118,False,"[{'answer': 'XIII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759347794227'}, 'time_from_start': 230660}]",1,Same Type (Group 1),240.118
sub_0bf06d808ee6,1,1,value-loose-chunk,IX = VII + IV,IX=V,['XI=VII+IV'],240934,False,"[{'answer': 'XI=X+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759347965716'}, 'time_from_start': 179093}]",1,Same Type (Group 1),240.934
sub_0bf06d808ee6,2,1,value-loose-chunk,II = XI - VII,II=X-VIII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",133963,True,"[{'answer': 'II=X-VIII', 'is_correct': True, 'timestamp': {'$numberLong': '1759348160521'}, 'time_from_start': 130942}]",1,Same Type (Group 1),133.963
sub_0bf06d808ee6,3,1,value-loose-chunk,VIII = II + IV,,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",240998,False,"[{'answer': 'VII=VII+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759348396765'}, 'time_from_start': 231148}]",1,Same Type (Group 1),240.998
sub_0bf06d808ee6,4,1,value-loose-chunk,III = IX - IV,III=I,['III=IX-VI'],240997,False,"[{'answer': 'III=IV-I', 'is_correct': False, 'timestamp': {'$numberLong': '1759348479019'}, 'time_from_start': 66126}, {'answer': 'III=IV-I', 'is_correct': False, 'timestamp': {'$numberLong': '1759348511786'}, 'time_from_start': 98893}, {'answer': 'III=I-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759348586017'}, 'time_from_start': 173124}, {'answer': 'II=I+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759348619416'}, 'time_from_start': 206523}]",4,Same Type (Group 1),240.997
sub_0bf06d808ee6,5,1,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],79308,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759348731614'}, 'time_from_start': 76287}]",1,Same Type (Group 1),79.308
sub_de2c45fc7f1b,1,1,tautological,III = III + III,,['III=III=III'],240151,False,[],0,Same Type (Group 1),240.151
sub_de2c45fc7f1b,2,1,tautological,IX = IX + IX,,['IX=IX=IX'],240141,False,[],0,Same Type (Group 1),240.141
sub_de2c45fc7f1b,3,1,tautological,VIII = VIII + VIII,,['VIII=VIII=VIII'],240168,False,[],0,Same Type (Group 1),240.168
sub_de2c45fc7f1b,4,1,tautological,XII = XII + XII,,['XII=XII=XII'],240152,False,[],0,Same Type (Group 1),240.152
sub_de2c45fc7f1b,5,1,tautological,IV = IV + IV,IV=IV-,['IV=IV=IV'],240134,False,[],0,Same Type (Group 1),240.134
sub_e77dffb7fe67,1,1,value-loose-chunk,VIII = II + IV,VIII=II+VI,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",36825,True,"[{'answer': 'VIII=II+VI', 'is_correct': True, 'timestamp': {'$numberLong': '1759348194535'}, 'time_from_start': 33802}]",1,Same Type (Group 1),36.825
sub_e77dffb7fe67,2,1,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],28552,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759348230081'}, 'time_from_start': 25533}]",1,Same Type (Group 1),28.552
sub_e77dffb7fe67,3,1,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],35020,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759348271080'}, 'time_from_start': 32009}]",1,Same Type (Group 1),35.02
sub_e77dffb7fe67,4,1,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",33458,True,"[{'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1759348307214'}, 'time_from_start': 30437}]",1,Same Type (Group 1),33.458
sub_e77dffb7fe67,5,1,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],23484,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1759348332788'}, 'time_from_start': 20467}]",1,Same Type (Group 1),23.484
sub_e017401724de,1,1,value-tight-chunk,VII = IX + III,XII=IX,"['XII=IX+III', 'VII=IV+III']",242982,False,[],0,Same Type (Group 1),242.982
sub_e017401724de,2,1,value-tight-chunk,III = XI - III,III=VI-III,['III=VI-III'],94066,True,"[{'answer': 'III=VI-III', 'is_correct': True, 'timestamp': {'$numberLong': '1759348433977'}, 'time_from_start': 91032}]",1,Same Type (Group 1),94.066
sub_e017401724de,3,1,value-tight-chunk,IV = XI - II,IV=VI-II,"['IX=XI-II', 'IV=VI-II']",41558,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759348477142'}, 'time_from_start': 38399}]",1,Same Type (Group 1),41.558
sub_e017401724de,4,1,value-tight-chunk,XI = IV + II,VI=IV+II,"['VI=IV+II', 'XI=IX+II']",29896,True,"[{'answer': 'VI=IV+II', 'is_correct': True, 'timestamp': {'$numberLong': '1759348508978'}, 'time_from_start': 26853}]",1,Same Type (Group 1),29.896
sub_e017401724de,5,1,value-tight-chunk,II = IX - II,II=IV-II,['II=IV-II'],33966,True,"[{'answer': 'II=IV-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759348544010'}, 'time_from_start': 30784}]",1,Same Type (Group 1),33.966
sub_bafd1392d867,1,1,tautological,IX = IX + IX,IX=V,['IX=IX=IX'],240240,False,[],0,Same Type (Group 1),240.24
sub_bafd1392d867,2,1,tautological,VIII = VIII + VIII,VIII=,['VIII=VIII=VIII'],240186,False,[],0,Same Type (Group 1),240.186
sub_bafd1392d867,3,1,tautological,IV = IV + IV,,['IV=IV=IV'],240165,False,"[{'answer': 'IV=', 'is_correct': False, 'timestamp': {'$numberLong': '1759350196757'}, 'time_from_start': 210298}]",1,Same Type (Group 1),240.165
sub_bafd1392d867,4,1,tautological,III = III + III,,['III=III=III'],240163,False,"[{'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759350547612'}, 'time_from_start': 70491}, {'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759350584331'}, 'time_from_start': 107210}, {'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759350641020'}, 'time_from_start': 163899}]",3,Same Type (Group 1),240.163
sub_bafd1392d867,5,1,tautological,XII = XII + XII,,['XII=XII=XII'],240220,False,[],0,Same Type (Group 1),240.22
sub_637f9b42b2c3,1,1,value-tight-chunk,IV = XI - II,,"['IX=XI-II', 'IV=VI-II']",240151,False,"[{'answer': 'V=X-V', 'is_correct': False, 'timestamp': {'$numberLong': '1759349695131'}, 'time_from_start': 96257}, {'answer': 'V=XI-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759349739886'}, 'time_from_start': 141012}, {'answer': 'I=XI-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759349780134'}, 'time_from_start': 181260}, {'answer': 'VI=IX-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759349803372'}, 'time_from_start': 204498}]",4,Same Type (Group 1),240.151
sub_637f9b42b2c3,2,1,value-tight-chunk,XI = IV + II,,"['VI=IV+II', 'XI=IX+II']",240133,False,"[{'answer': 'I=IV+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759349912284'}, 'time_from_start': 66913}, {'answer': 'IX=VI+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759349928174'}, 'time_from_start': 82803}]",2,Same Type (Group 1),240.133
sub_637f9b42b2c3,3,1,value-tight-chunk,VII = IX + III,VII=IV+III,"['XII=IX+III', 'VII=IV+III']",175261,True,"[{'answer': 'VII=IV+III', 'is_correct': True, 'timestamp': {'$numberLong': '1759350403109'}, 'time_from_start': 172224}]",1,Same Type (Group 1),175.261
sub_637f9b42b2c3,4,1,value-tight-chunk,II = IX - II,II=IV-II,['II=IV-II'],51485,True,"[{'answer': 'II=IV-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759350463723'}, 'time_from_start': 48458}]",1,Same Type (Group 1),51.485
sub_637f9b42b2c3,5,1,value-tight-chunk,III = XI - III,III=VI-III,['III=VI-III'],78932,True,"[{'answer': 'III-VI-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759350537315'}, 'time_from_start': 51536}, {'answer': 'III=VI-III', 'is_correct': True, 'timestamp': {'$numberLong': '1759350561679'}, 'time_from_start': 75900}]",2,Same Type (Group 1),78.932
sub_17d3b5b800b6,1,1,value-loose-chunk,VIII = II + IV,VIII=II+VI,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",51842,True,"[{'answer': 'VIII=II+VI', 'is_correct': True, 'timestamp': {'$numberLong': '1759350262620'}, 'time_from_start': 48786}]",1,Same Type (Group 1),51.842
sub_17d3b5b800b6,2,1,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],26894,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1759350299759'}, 'time_from_start': 23872}]",1,Same Type (Group 1),26.894
sub_17d3b5b800b6,3,1,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],51414,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759350354104'}, 'time_from_start': 48367}]",1,Same Type (Group 1),51.414
sub_17d3b5b800b6,4,1,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],58288,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759350414554'}, 'time_from_start': 55242}]",1,Same Type (Group 1),58.288
sub_17d3b5b800b6,5,1,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",55373,True,"[{'answer': 'II=IX-VIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759350448042'}, 'time_from_start': 28418}, {'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1759350471947'}, 'time_from_start': 52323}]",2,Same Type (Group 1),55.373
sub_be52d2e30aa9,1,1,tautological,IX = IX + IX,IX=IX=IX,['IX=IX=IX'],72834,True,"[{'answer': 'IX=IX=IX', 'is_correct': True, 'timestamp': {'$numberLong': '1759350678889'}, 'time_from_start': 69809}]",1,Same Type (Group 1),72.834
sub_be52d2e30aa9,2,1,tautological,IV = IV + IV,IV=IV=IV,['IV=IV=IV'],34297,True,"[{'answer': 'IV=IV=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759350716052'}, 'time_from_start': 31270}]",1,Same Type (Group 1),34.297
sub_be52d2e30aa9,3,1,tautological,III = III + III,III=III=III,['III=III=III'],16617,True,"[{'answer': 'III=III=III', 'is_correct': True, 'timestamp': {'$numberLong': '1759350734310'}, 'time_from_start': 13593}]",1,Same Type (Group 1),16.617
sub_be52d2e30aa9,4,1,tautological,XII = XII + XII,XII=XII=XII,['XII=XII=XII'],14870,True,"[{'answer': 'XII=XII=XII', 'is_correct': True, 'timestamp': {'$numberLong': '1759350751467'}, 'time_from_start': 11849}]",1,Same Type (Group 1),14.87
sub_be52d2e30aa9,5,1,tautological,VIII = VIII + VIII,VIII=VIII=VIII,['VIII=VIII=VIII'],28898,True,"[{'answer': 'VIII=VIII=VIII', 'is_correct': True, 'timestamp': {'$numberLong': '1759350782326'}, 'time_from_start': 25882}]",1,Same Type (Group 1),28.898
sub_76c0d21dd9cc,1,1,value-loose-chunk,VIII = II + IV,VII=III+IV,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",196811,True,"[{'answer': 'VI=II+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759351934746'}, 'time_from_start': 43763}, {'answer': 'VIII=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759351981552'}, 'time_from_start': 90569}, {'answer': 'VIII=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759352004029'}, 'time_from_start': 113046}, {'answer': 'VII=III+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759352084777'}, 'time_from_start': 193794}]",4,Same Type (Group 1),196.811
sub_76c0d21dd9cc,2,1,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],52155,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759352138258'}, 'time_from_start': 49141}]",1,Same Type (Group 1),52.155
sub_76c0d21dd9cc,3,1,value-loose-chunk,IX = VII + IV,XI=VII+IV,['XI=VII+IV'],45444,True,"[{'answer': 'XI=VII+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759352184843'}, 'time_from_start': 42427}]",1,Same Type (Group 1),45.444
sub_76c0d21dd9cc,4,1,value-loose-chunk,III = IX - IV,III=IX-VI,['III=IX-VI'],45077,True,"[{'answer': 'III=IX-VI', 'is_correct': True, 'timestamp': {'$numberLong': '1759352241375'}, 'time_from_start': 42072}]",1,Same Type (Group 1),45.077
sub_76c0d21dd9cc,5,1,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",35024,True,"[{'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1759352277381'}, 'time_from_start': 32020}]",1,Same Type (Group 1),35.024
sub_9fe8ce2519b2,1,1,operator,XIII = IX - IV,XIII-IX=IV,['XIII-IX=IV'],209563,True,"[{'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1759356114079'}, 'time_from_start': 79576}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1759356163967'}, 'time_from_start': 129464}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759356167511'}, 'time_from_start': 133008}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759356179790'}, 'time_from_start': 145287}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1759356190514'}, 'time_from_start': 156011}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1759356193742'}, 'time_from_start': 159239}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1759356197531'}, 'time_from_start': 163028}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1759356199150'}, 'time_from_start': 164647}, {'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1759356200790'}, 'time_from_start': 166287}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759356202423'}, 'time_from_start': 167920}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1759356212327'}, 'time_from_start': 177824}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1759356214106'}, 'time_from_start': 179603}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1759356215490'}, 'time_from_start': 180987}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759356219263'}, 'time_from_start': 184760}, {'answer': 'XIII-IX=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759356241042'}, 'time_from_start': 206539}]",15,Same Type (Group 1),209.563
sub_9fe8ce2519b2,2,1,operator,VII = III - IV,VII-III=IV,['VII-III=IV'],115116,True,"[{'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759356291770'}, 'time_from_start': 46122}, {'answer': 'VII-III=V', 'is_correct': False, 'timestamp': {'$numberLong': '1759356343739'}, 'time_from_start': 98091}, {'answer': 'VII-III=IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759356357731'}, 'time_from_start': 112083}]",3,Same Type (Group 1),115.116
sub_9fe8ce2519b2,3,1,operator,VI = IV - II,VI-IV=II,['VI-IV=II'],225970,True,"[{'answer': 'V=VII-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759356390058'}, 'time_from_start': 28238}, {'answer': 'VI=VII-I', 'is_correct': False, 'timestamp': {'$numberLong': '1759356473050'}, 'time_from_start': 111230}, {'answer': 'I=IV-IIV', 'is_correct': False, 'timestamp': {'$numberLong': '1759356497006'}, 'time_from_start': 135186}, {'answer': 'I=IV-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759356512490'}, 'time_from_start': 150670}, {'answer': 'VI-IV=II', 'is_correct': True, 'timestamp': {'$numberLong': '1759356584751'}, 'time_from_start': 222931}]",5,Same Type (Group 1),225.97
sub_9fe8ce2519b2,4,1,operator,X = VII - III,X-VII=III,['X-VII=III'],132891,True,"[{'answer': 'X=VIII-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759356607214'}, 'time_from_start': 18303}, {'answer': 'X=II+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759356627310'}, 'time_from_start': 38399}, {'answer': 'X=VII+II', 'is_correct': False, 'timestamp': {'$numberLong': '1759356640679'}, 'time_from_start': 51768}, {'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759356701774'}, 'time_from_start': 112863}, {'answer': 'X-VII=III', 'is_correct': True, 'timestamp': {'$numberLong': '1759356718767'}, 'time_from_start': 129856}]",5,Same Type (Group 1),132.891
sub_9fe8ce2519b2,5,1,operator,XIII = VII - VI,XIII-VII=VI,['XIII-VII=VI'],149082,True,"[{'answer': 'XIII-VII=V', 'is_correct': False, 'timestamp': {'$numberLong': '1759356740702'}, 'time_from_start': 17503}, {'answer': 'XIII-VII=I', 'is_correct': False, 'timestamp': {'$numberLong': '1759356801370'}, 'time_from_start': 78171}, {'answer': 'XIII-VII=VI', 'is_correct': True, 'timestamp': {'$numberLong': '1759356869251'}, 'time_from_start': 146052}]",3,Same Type (Group 1),149.082
